,DateTime,City,Country,Operator,Type,Company,Aboard,Fatalities,Ground,Flight Type,Phase,Cause,Summary,Year,Month,Day,Survivors,%Survivors
4058,1991-11-16 00:00:00,Anderma, Russia,AEROFLOT,Antonov AN-12V,Antonov,20.0,20.0,0.0,passenger,While landing,Weather conditions,crash landed in poor weather conditions. icing.,1991,November,Saturday,0.0,0.0
4059,1991-11-20 00:00:00,Nagoro-Karabak, USSR,MILITARY - SOVIET AIR FORCE,Mil Mi-8 (helicopter),Mil,23.0,23.0,0.0,military,unknown,unknown,crashed into a mountain in zero visibility.,1991,November,Wednesday,0.0,0.0
4060,1991-11-20 18:14:00,Davis, California,AIR TAXI - AIRIS HELICOPTERS INC.,Bell 206B,Bell,3.0,3.0,0.0,passenger,unknown,Weather conditions,the helicopter impacted the ground 8 nm from it's destination airport in fog and low visibility. the decision of the pilot to continue night low level flight in forecasted adverse weather conditions. contributing to the accident was the foggy weather and dark night conditions which restricted the pilot's visual outlook.,1991,November,Wednesday,0.0,0.0
4061,1991-11-21 00:00:00,Khodzhavend, Russia,AZERBAIJANI AIRLINES,Yakovlev YAK-40,Yakovlev,20.0,20.0,0.0,passenger,unknown,unknown,,1991,November,Thursday,0.0,0.0
4062,1991-11-25 15:00:00,Sena, Mozambique,STASA,Douglas C-47B-DK,Douglas,3.0,1.0,0.0,passenger,unknown,unknown,the cargo plane overshot the runway and crashed into trees.,1991,November,Monday,2.0,66.66666666666666
4063,1991-11-26 05:02:00,Near Bugulma, Russia,TARTARSTAN AIRLINES,Antonov AN-24,Antonov,41.0,41.0,0.0,passenger,unknown,unknown,"while on approach to bugulma, the plane yawed to the right. the crew decided to go around but crashed 800 m short and to the right of the runway. horizontal stabilizer icing.",1991,November,Tuesday,0.0,0.0
4064,1991-11-29 00:00:00,Guaratingueta AB, Brazil,MILITARY - FORÇA AÉREA BRASILEIRA,Embraer C-95C Bandeirante,Embraer,20.0,20.0,0.0,military,unknown,unknown,flew into the side of a hill towards the end of the flight while flying vor.  the crew flew along the wrong valley.,1991,November,Friday,0.0,0.0
4065,1991-12-10 16:42:00,Near  Las Vegas, Nevada,LAS VEGAS AIRLINES,Piper PA-31-350 Navajo,Piper,5.0,5.0,0.0,passenger,While en route,Pilot error,the aircraft encountered low ceiling and rain showers and was not certified for ifr flight. instead of going to a alternate airport the pilot continued vfr flight and impacted the side of a mountain. the pilot-in-command's poor inflight decision by not electing to proceed to an alternate airport and to continue to the flight under visual flight rules into instrument meteorological conditions. the low ceilings and visibilities across the flight route and the mountainous terrain were factors in the accident.,1991,December,Tuesday,0.0,0.0
4066,1991-12-11 09:41:00,Rome, Georgia,BRUNO AIR,BeechJet 400,BeechJet,9.0,9.0,0.0,passenger,unknown,unknown,"crashed into mt. lavendar at 1,580 ft. msl. the captain's decision to initiate visual flight rules into an area of known mountainous terrain and low ceiling and the failure of the flightcrew to maintain awareness of their proximity to the terrain.",1991,December,Wednesday,0.0,0.0
4067,1991-12-22 11:37:00,Heidelberg, Germany,CLASSIWINGS,Douglas DC-3A,Douglas,30.0,27.0,0.0,passenger,unknown,unknown,"the sightseeing tour struck a hill at 2,000 ft. while making a left turn in turbulence. poor crew coordination. overloaded.",1991,December,Sunday,3.0,10.0
4068,1991-12-27 08:51:00,Stockholm, Sweden,SCANDINAVIAN AIRLINES (SAS),MDonnell Douglas MD-81,MDonnell,129.0,0.0,0.0,passenger,While landing,Weather conditions,"the aircraft reached an altitude of 3,000 feet and then made an emergency descent, clipping trees and made a belly landing in a field, breaking into 3 parts but staying together. failure of both engines. improper deicing of the aircraft led to chunks of ice breaking off and being ingested into both engines, leading to engine failure.  the crew was not trained to recognize and correct engine surges, which occurred when the ice struck the engines.the aircraft was named dana viking.",1991,December,Friday,129.0,100.0
4069,1991-12-27 00:00:00,Massai Marra, Kenya,EAGLE AVIATION,Piper PA-31-350 Navajo,Piper,5.0,5.0,0.0,passenger,unknown,unknown,crashed after colliding with a vulture.,1991,December,Friday,0.0,0.0
4070,1991-12-29 15:05:00,Wanli, Taiwan,CHINA AIRLINES (TAIWAN),Boeing B-747-2R7F,Boeing,5.0,5.0,0.0,passenger,While taking off,Engine failure,the cargo plane crashed on takeoff  after losing the no. 3 and 4 engines due to corroded midspar fuse pins. the no. 3 engine broke loose first striking the no. 4 engine.,1991,December,Sunday,0.0,0.0
4071,1992-01-03 05:46:00,Gabriels, New York,COMMUTAIR,Beechcraft 1900C,Beechcraft,4.0,2.0,0.0,passenger,unknown,Pilot error,"during the approach the aircraft struck trees and crashed near the top of a hill. failure of the captain to establish a stabilized approach, his inadequate cross-check of instruments, his descent below the specified minimum altitude at the final approach fix and failure of the co-pilot to monitor the approach. the glide slope indications might have been unreliable due to precipitation and statiinterference.",1992,January,Friday,2.0,50.0
4072,1992-01-13 15:50:00,Temple Bar, Arizona,AIR TAXI - AIR VEGAS INC.,Cessna T210L,Cessna,5.0,2.0,0.0,passenger,While landing,Pilot error,"the pilot tried to make an emergency landing at a nearby airport after losing engine power but crashed 300 ft. short of the runway. fatigue failure of the turbocharger's turbine shaft due to inadequate maintenance, and the pilot's improper in-flight planning/decision after experiencing a turbocharger failure.",1992,January,Monday,3.0,60.0
4073,1992-01-20 19:20:00,Mt. Saint-Odile, near Strasbourg,AIR INTER,Airbus A320-111,Airbus,96.0,87.0,0.0,passenger,unknown,unknown,"the aircraft hit a mountain while on approach to strasbourg. design deficiencies with the mode selector switch. an incorrectly set flight control system resulted in an excessive rate of descent that went undetected.  the crew inadvertently selected 3,300 fpm descent rate on approach instead of 3.3 degree flight path angle.",1992,January,Monday,9.0,9.375
4074,1992-01-27 00:00:00,Nanaimo, British Columbia,AIR RAINBOW,Beech C18S,Beech,9.0,7.0,0.0,passenger,While taking off,unknown,shortly after taking off the float-plane rolled rapidly from side to side lost altitude and crashed into the water cart wheeled and broke up. turbulence and downdrafts leading to loss of control of the aircraft. possibly overloaded. lack of experience in flying a heavily loaded beech 18 aircraft.,1992,January,Monday,2.0,22.22222222222222
4075,1992-01-28 16:20:00,Near Stepanakert, Azerbaijan,MILITARY - AZERBAIJAN AIR FORCE,Mil Mi-8 (helicopter),Mil,47.0,47.0,0.0,military,unknown,unknown,exploded and crashed after being hit by a surface-to-air missile. highest death toll in a commercial helicopter crash in aviation history.,1992,January,Tuesday,0.0,0.0
4076,1992-02-03 11:20:00,Caetite, Brazil,NORDESTE LINHAS AÉREAS,Embraer 110C Bandeirante,Embraer,12.0,12.0,0.0,passenger,unknown,Weather conditions,the aircraft descended below mda in poor weather and struck taquari hill which was obscured by clouds.,1992,February,Monday,0.0,0.0
4077,1992-02-06 09:48:00,Evansville, Indiana,MILITARY - U.S. AIR FORCE,Lockheed C-130B,Lockheed,5.0,5.0,11.0,military,While taking off,Pilot error,"the crew were doing touch-and-goes. operating as the kentucky national guard, while taking off, the aircraft struck a motel and then crashed into jojo's restaurant and the drury's inn motel, exploding into flames. eleven persons on the ground were killed.  failure of the pilots to maintain sufficient air speed during a simulated engine failure due to distractions with atc instructions and routine check list duties resulting in a stall.",1992,February,Thursday,0.0,0.0
4078,1992-02-09 05:15:00,Near Kafountine, Senegal,GAMBCREST,Convair CV- 640,Convair,56.0,30.0,0.0,passenger,unknown,Pilot error,the aircraft crashed into trees during its approach. the crew mistook the hotel lights for runway lights. pilot error and malfunctioning equipment. founder of club med and his son convicted of involuntary manslaughter in connection with this accident.,1992,February,Sunday,26.0,46.42857142857143
4079,1992-02-15 03:26:00,Toledo, Ohio,ATI,McDonnell Douglas DC-8-63F,McDonnell,4.0,3.0,0.0,passenger,unknown,Pilot error,"after a missed approach by the copilot the captain took over but also executed a go-around.  he became spatially disoriented. when in a low nose and left bank attitude, control of the plane was transferred back to the first officer who began leveling the wings and raising the nose of the airplane. impact with the ground occurred before the recovery was completed. the failure of the flight crew to properly recognize or recover in a timely manner from the unusual aircraft attitude that resulted from the captain's apparent spatial disorientation, resulting from physiological factors and/or a failed attitude director.",1992,February,Saturday,1.0,25.0
4080,1992-02-20 00:00:00,En route from Argentina  to  California,,AEROLINEAS ARGENTINAS,Boeing B-747,Boeing,,1.0,0.0,passenger,While en route,unknown,a passenger died of cholera while en route.,1992,February,Thursday,,
4081,1992-03-02 16:05:00,Beni, Bolivia,FRIGORIFICO SANTA RITA,Curtiss C-46T,Curtiss,5.0,5.0,0.0,passenger,unknown,unknown,"the cargo plane failed to gain altitude, cleared a fence and crashed to the ground. the wet runway contributed to the failure lift off in a timely manner.",1992,March,Monday,0.0,0.0
4082,1992-03-12 00:00:00,Etsouali, Congo,LINA CONGO,de Havilland Canada DHC-6 Twin Otter 300,Havilland,8.0,3.0,0.0,passenger,unknown,Weather conditions,crashed during a severe thunderstorm.,1992,March,Thursday,5.0,62.5
4083,1992-03-12 00:13:00,Knotsville, Tennessee,CC AIR,BAe 3101 Jetstream 31,BAe,2.0,2.0,0.0,passenger,While landing,Pilot error,the crew forgot to lower the landing gear on the approach for a touch-and-go landing. the propellers struck the runway. an emergency was declared and a turn was made. control was lost and the aircraft crashed. the pilot's failure to use the airplane checklist which resulted in a gear up landing and the pilot's failure to maintain flying speed which resulted in an uncontrolled collision with the ground.,1992,March,Thursday,0.0,0.0
4084,1992-03-22 21:35:00,La Guardia Airport, New York,USAIR,Fokker F-28 Fellowship 4000,Fokker,51.0,27.0,0.0,passenger,While taking off,Weather conditions,"the plane was de-iced two times while at the gate. thirty-five minutes elapsed between the last de-icing and takeoff during which ice accumulated on the wings. after liftoff, the plane stalled, crashed and came to rest inverted and partially submerged in flushing bay. failure of the airline industry and faa to provide flight crews with procedures compatible with departure delays in conditions conducive to airframe icing and the decision by the flight crew to take off without positive assurance that the airplane's wings were free of ice accumulation after 35 minutes of exposure to precipitation following de-icing. the ice contamination on the wings resulted in an aerodynamistall and loss of control after liftoff.",1992,March,Sunday,24.0,47.05882352941176
4085,1992-03-22 00:00:00,Near Yakutia, Russia,AEROFLOT,Antonov AN-30,Antonov,10.0,10.0,0.0,passenger,unknown,Pilot error,"autopilot engagement and disengagement resulted in oscillations of the aircraft which led to a loss of control and break-up in mid air. pilot-induced lateral oscillations led to a stall, dive and break-up.",1992,March,Sunday,0.0,0.0
4086,1992-03-24 07:02:00,Athens, Greece,GOLDEN STAR AIR CARGO,Boeing 707-321C,Boeing,7.0,7.0,0.0,passenger,unknown,Pilot error,"the crew deviated from the ils localizer during an approach to  runway 33r and struck 2,000 foot mount hymittus. the pilot didn't comply with the procedures for an ils approach and attempted a visual approach. the pilot confirmed 'established on the ils localizer,' but he was not on the localizer course. the crew waited too long before performing a missed approach.",1992,March,Tuesday,0.0,0.0
4087,1992-04-04 00:00:00,Near Baykovo, Russia,KAMCHATAVIA,Let 410UVP,Let,12.0,1.0,0.0,passenger,unknown,Weather conditions,the aircraft crashed into high ground 5 km short of the runway in poor weather during a vfr approach.,1992,April,Saturday,11.0,91.66666666666666
4088,1992-04-07 00:00:00,Near Sarra, Libya,AIR BISSAU,Antonov AN-24RV,Antonov,13.0,3.0,0.0,passenger,While landing,Weather conditions,"could not land due to a sandstorm, ran out of fuel and made a forced landing in the desert. crash landed in the desert, 62 miles southeast of sarra. among the passengers was yasser arafat.",1992,April,Tuesday,10.0,76.92307692307693
4089,1992-04-10 00:00:00,Off Orchid Island, Taiwan,TAIWAN AIRLINES,Britten Norman BN-2A-26 Trislander,Britten,10.0,7.0,0.0,passenger,While taking off,Engine failure,"crashed into the sea after losing the no. 1 engine after reaching 1,500 feet after takeoff.",1992,April,Friday,3.0,30.0
4090,1992-04-15 00:00:00,Near Goroka, Papua New Guinea,TALAIR,Embraer 110P1 Bandeirante,Embraer,15.0,11.0,0.0,passenger,unknown,Weather conditions,"crashed into mountains at daulo pass, 10km from its destination while on approach in poor weather.",1992,April,Wednesday,4.0,26.666666666666668
4091,1992-04-16 00:00:00,Nairobi, Kenya,MILITARY - KENYAN AIR FORCE,de Havilland DHC-5 Buffalo,Havilland,46.0,46.0,6.0,military,While taking off,Pilot error,the left engine failed while taking off from eastleigh air base. the pilot attempted to return but poor visibility caused him to overshoot the runway. he tried to realign himself but stalled and crashed to the ground.,1992,April,Thursday,0.0,0.0
4092,1992-04-17 00:56:00,Hamburg, Pennsylvania,AIR TAXI - BASCO FLYING SERVICE INC.,Piper PA-23-250,Piper,4.0,4.0,0.0,cargo,unknown,Pilot error,"the aircraft collided with rising terrain at 1,100 ft. after executing a go-around. failure of the pilot to follow proper ifr procedures.",1992,April,Friday,0.0,0.0
4093,1992-04-22 11:09:00,Perris Valley, California,PERRIS VALLEY AVIATION,de Havilland Canada DHC-6 Twin Otter 200,Havilland,22.0,16.0,0.0,passenger,unknown,Weather conditions,"the plane, carrying parachutists, lost power and crashed 200 ft. past the runway. the pilot's inadvertent feathering of the wrong propeller following an engine power loss and the failure of the operator to assure that the pilot was provided with adequate training in the airplane. water contamination of fuel in the airport storage tanks. lack of fuel quality control procedures.  improper fuel servicing and exceeding the gross weight forward center of gravity limits of the airplane.",1992,April,Wednesday,6.0,27.27272727272727
4094,1992-04-22 15:53:00,Mt. Haleakala, Hawaii,SCENIAIR TOURS,Beechcraft E18S,Beechcraft,9.0,9.0,0.0,passenger,While landing,unknown,during a sight seeing tour the aircraft hit a mountain on the island of maui. the captain's decision to continue vfr into ifr conditions that obscured mountainous terrain and failure to properly use available navigational aids  to remain clear of terrain.,1992,April,Wednesday,0.0,0.0
4095,1992-04-26 00:00:00,Saveh, Iran,SAHA AIRLINE SERVICES,Fokker F-27 Friendship 400M,Fokker,39.0,39.0,0.0,cargo,While en route,Weather conditions,the plane crashed in unstable weather while en route from manshahr to tehran.,1992,April,Sunday,0.0,0.0
4096,1992-04-28 00:00:00,Blewett Falls Lake, North Carolina,MILITARY - U.S. AIR FORCE,Lockheed C-130E Hercules,Lockheed,9.0,9.0,0.0,military,unknown,unknown,crashed into blewett falls lake.,1992,April,Tuesday,0.0,0.0
4097,1992-06-06 00:00:00,Tucuti, Panama,COPA (PANAMA),Boeing B-737-204,Boeing,47.0,47.0,0.0,passenger,unknown,Weather conditions,"twenty minutes after leaving panama, the aircraft changed course to miss an area of thunderstorms. it then went into uncontrolled high speed dive and broke up at fl 100. non-synchronization of artificial horizons.  malfunctioning attitude indicator. both attitude indicators functioning off the same gyro. crew neglected to perform a cross check. pilot came out of a left bank and continued into a right bank that eventually rolled the aircraft and caused it to go into a steep dive from which recovery was not possible.",1992,June,Saturday,0.0,0.0
4098,1992-06-07 14:34:00,Mayaguez, Puerto Rico,AMERICAN EAGLE,CASA 212 Aviocar 200,CASA,5.0,5.0,0.0,passenger,unknown,unknown,"the aircraft lost control on final approach and crashed in a nose-down into the ground. failure of the beta blocking device for undetermined reasons. the first officer's inadvertent activation of the power lever aft of the flight idle position and into the beta range, resulting in a loss of airplane control.",1992,June,Sunday,0.0,0.0
4099,1992-06-08 08:52:00,Anniston, Alabama,GP EXPRESS AIRLINES,Beechcraft C99,Beechcraft,6.0,3.0,0.0,cargo,While landing,Pilot error,the aircraft crashed during an attempted landing at anniston municipal airport after intercepting the back course localizer signal for an ils approach. failure of the flight crew to use approved instrument flight procedures which resulted in a loss of situational awareness and terrain clearance. failure of  management of gp express to provide adequate training and operational support for the startup of the southern operation. failure to provide approach charts for each pilot and to establish stabilized approach criteria.  inadequate crew coordination and a role reversal on the part of the captain and first officer.,1992,June,Monday,3.0,50.0
4100,1992-06-12 12:10:00,Sheboygan Falls, Wisconson,JET CHARTER GROUP,Learjet 25B,Learjet,2.0,2.0,0.0,passenger,unknown,Pilot error,"lifted off prematurely, rolled to the right and flipped over and crashed. the copilot's premature liftoff and the captain's inadequate remedial action resulting in loss of aircraft control at low altitude.",1992,June,Friday,0.0,0.0
4101,1992-06-19 18:53:00,Canbera, ACT,AIR TAXI,Beech Baron 95-B55,Beech,6.0,6.0,0.0,passenger,unknown,Pilot error,"while cruising at 8,000 feet, the aircraft entered a rapid descent, during which it reversed direction in a left turn. the descent was briefly arrested at a low altitude; however, the aircraft again turned left and descended rapidly. there are indications that the center of gravity moved further aft during the flight, until reaching a point at which the pilot was unable to prevent significant diversions in both climb and descent from the reference altitude, culminating in the rapid descent.",1992,June,Friday,0.0,0.0
4102,1992-06-19 14:05:00,Meadview, Arizona,ADVENTURE AIRLINES,Cessna 402C,Cessna,10.0,10.0,0.0,passenger,While taking off,Pilot error,crashed after engine failure on takeoff. pilot error. failure of the pilot to follow emergency procedures after an engine failure during takeoff.,1992,June,Friday,0.0,0.0
4103,1992-06-22 06:05:00,Cruzeiro do Sul, Brazil,VASP,Boeing 737-2A1C,Boeing,3.0,3.0,0.0,passenger,unknown,unknown,the cargo plane crashed while on approach after the crew was distracted by a intermittent compartment warning.,1992,June,Monday,0.0,0.0
4104,1992-06-22 12:45:00,Norlisk, Russia,KRASNOYARSKAVIA,Antonov AN-12,Antonov,12.0,10.0,0.0,passenger,While landing,unknown,"a missed approach was followed by the left wing and landing gear hitting the runway which led to a stall and crash, right of the runway.",1992,June,Monday,2.0,16.666666666666664
4105,1992-06-28 11:08:00,St. Thomas, Virgin Islands,CARIBBEAN AIR CARRIER - AIR TAXI,Piper PA-23-250,Piper,4.0,4.0,0.0,passenger,While taking off,Pilot error,"shortly after takeoff, the pilot contacted the tower & advised of an engine fire. the flight was cleared to return but the aircraft crashed in the water approximately 5 miles west of the airport. in-flight fire for undetermined reasons.",1992,June,Sunday,0.0,0.0
4106,1992-07-05 17:00:00,Near Iyakochchi, Sri Lanka,MILITARY - SRI LANKA AIR FORCE,Shaanxi Y-8D,Shaanxi,19.0,19.0,0.0,military,While landing,War,possibly shot down by ltta  rebel forces as it attempted to land a the elephant pass army garrison.,1992,July,Sunday,0.0,0.0
4107,1992-07-13 12:30:00,Bethel, Alaska,ARCTICIRCLE AIR SERVICE,Shorts SC-7 Skyvan 3A-200,Shorts,1.0,1.0,0.0,cargo,While taking off,unknown,"cargo shifted as the cargo plane took off causing a high nose attitude which led to loss of contol. inadequate security of the cargo which shifted rearward during the takeoff roll. factors which contributed to the accident were: the over gross weight condition, and the improper alteration of the tie down rings by the overhauling maintenance facility.",1992,July,Monday,0.0,0.0
4108,1992-07-14 00:00:00,Near Nakhichevan, Azerbaijan,MILITARY - RUSSIAN AIR FORCE,Antonov AN-12V,Antonov,34.0,29.0,0.0,military,While taking off,unknown,cashed and burned after taking off. possible fuel exhaustion.,1992,July,Tuesday,5.0,14.705882352941178
4109,1992-07-14 00:00:00,Near Bir Fadl, Yemen,MILITARY - UNIFIED YEMEN AIR FORCE,Antonov An-12,Antonov,57.0,57.0,0.0,military,While landing,Weather conditions,crashed while in a holding pattern and attempting to land at aden airport during a sandstorm.,1992,July,Tuesday,0.0,0.0
4110,1992-07-20 00:00:00,Tbilisi, Georgia,GEORGIAN AIR,Tupolev TU-154B,Tupolev,24.0,24.0,4.0,passenger,unknown,unknown,overran the runway while trying to take off and crashed into buildings. overloaded. center of gravity too far forward.,1992,July,Monday,0.0,0.0
4111,1992-07-24 16:30:00,Mt. Lalaboy,  Indonesia,MANDALA AIRLINES,Vickers Viscount 816,Vickers,70.0,70.0,0.0,passenger,unknown,Weather conditions,"crashed into mt. lataboy at 2,800 ft. during an approach to ambon in a severe rainstorm.",1992,July,Friday,0.0,0.0
4112,1992-07-24 00:00:00,Near Skopje, Macedonia,VOLGA-DNEPR AIRLINES,Antonov 12BK,Antonov,8.0,8.0,0.0,passenger,unknown,Weather conditions,"on approach, the cargo plane went off course while trying to circumnavigate a thunderstorm and impacted a mountain.",1992,July,Friday,0.0,0.0
4113,1992-07-27 16:15:00,Near Mexico City, Mexico,AERO ESLAVA,Vickers 798D Viscount,Vickers,4.0,4.0,0.0,passenger,unknown,Weather conditions,flew into a mountain in poor weather on a positioning flight.,1992,July,Monday,0.0,0.0
4114,1992-07-28 00:00:00,Iguape, Brazil,CRASA - AIR TAXI,Learjet 25C,Learjet,6.0,6.0,0.0,passenger,While en route,unknown,"while en route, the aircraft went into a steep dive and crashed to the ground.",1992,July,Tuesday,0.0,0.0
4115,1992-07-29 08:30:00,Adjuntas, Puerto Rico,AIR TAXI - WESTERN HELICOPTER INC.,Bell 47J-2,Bell,4.0,4.0,0.0,passenger,While landing,Pilot error,"after a loud bang, the helilcopter crashed on top of a hill. the failure of the pilot-in-command to maintain adequate rotor rpm during a precautionary landing following the loss of engine oil. in addition, the pilot failed to insure that the engine contained adequate oil, and that the oil dip stick was secure prior to takeoff.",1992,July,Wednesday,0.0,0.0
4116,1992-09-28 14:30:00,Near  Kathmandu, Nepal,PAKISTAN INTERNATIONAL AIRLINES,Airbus A300B4-203,Airbus,167.0,167.0,0.0,passenger,While landing,Pilot error,"the plane hit cloud covered high ground while attempting to land, 9 nm short of the runway at bhattedanda hill. the pilot began the descent too early and had miscalculated the aircraft's altitude. failure of the crew to follow prescribed procedures.",1992,September,Monday,0.0,0.0
4117,1992-07-30 17:41:00,JFK Airport, New York,TRANS WORLD AIRLINES,Lockheed L-1011,Lockheed,292.0,0.0,0.0,passenger,While taking off,Fire,"immediately after liftoff, the stick shaker activated. the takeoff was aborted but the aircraft ran off the runway and caught fire. a defective stall warning system. a design flaw that allowed the defective stall warning system to go undetected. failure of twa's maintenance program to correct a repetitive malfunction of the stall warning system, and inadequate crew coordination between the captain and first officer that resulted in their inappropriate response to a false stall warning.",1992,July,Thursday,292.0,100.0
4118,1992-07-31 12:45:00,Near Kathmandu, Nepal,THAI AIRWAYS,Airbus A310-304,Airbus,113.0,113.0,0.0,passenger,While landing,unknown,"after experiencing difficulty in deploying the flaps while approaching katmandu, the landing was aborted.  the atc did not have radar service. after some confusing exchanges between the tower and the aircraft, the crew headed north instead of south to begin its second approach. the aircraft flew into a near vertical mountain wall at 240 knots. in the final seconds, the captain assessed the ground proximity warning system warning as false. the accident was caused by a combination of occurrences, errors and actions by both the crew and atc. the initial problem with the flaps, the lack of radar service, a misread chart by the crew, communication difficulties and the use of non-standard phraseology among other items led to the accident.",1992,July,Friday,0.0,0.0
4119,1992-07-31 15:12:00,Nanjing, Jiangsu,CHINA GENERAL AVIATION CORPORATION,Yakovlev YAK-42D,Yakovlev,126.0,108.0,0.0,passenger,unknown,Engine failure,"the aircraft failed to gain altitude after lift-off, touched down again and overran the runway bursting into flames 2,000 feet past the runway. possible engine failure.",1992,July,Friday,18.0,14.285714285714285
4120,1992-08-21 00:00:00,Colorado, Bolivia,SERVICIOS AEREOS SANTA ANA,Convair CV-440-80,Convair,10.0,10.0,0.0,passenger,unknown,Weather conditions,crashed into a lake in the chacaltaya mountains during poor weather conditions.,1992,August,Friday,0.0,0.0
4121,1992-08-25 05:15:00,Hot Springs, Arizona,LONE STAR AIRLINES,Swearingen SA-227AC Metro III,Swearingen,3.0,3.0,0.0,passenger,unknown,Pilot error,"the aircraft was on a test flight after replacement of all primary flight control cables. the aircraft took off, rolled to the right and crashed. inadequate maintenance and inspection by the operator's maintenance personnel, and the failure of the pilot-in-command to assure proper travel direction of the airplane's primary flight controls after being made aware of the nature of the maintenance performed.",1992,August,Tuesday,0.0,0.0
4122,1992-08-27 22:44:00,Near Ivanovo, Russia,AEROFLOT,Tupolev TU-134A,Tupolev,84.0,84.0,0.0,passenger,While landing,unknown,the aircraft crashed 1.5 miles from the airport during approach. poor landing coordination by the flight crew.,1992,August,Thursday,0.0,0.0
4123,1992-08-27 10:20:00,Gimli, Manitoba,NEWCAL AVIATION,de Havilland Canada DHC-4T Caribou,Havilland,3.0,3.0,0.0,passenger,unknown,unknown,"the aircraft took off at too steep of an angle during a test flight, stalled, rolled to the right and crashed in a nose-down, right wing low attitude.",1992,August,Thursday,0.0,0.0
4124,1992-08-27 00:00:00,El Salvador,,MILITARY - SALVADORIAN AIR FORCE,Fairchild C123K,Fairchild,14.0,12.0,0.0,military,unknown,unknown,,1992,August,Thursday,2.0,14.285714285714285
4125,1992-08-27 00:00:00,Near Iquitos, Peru,MILITARY - PERUVIAN AIR FORCE - TANS,de Havilland Canada DHC-6 Twin Otter 300,Havilland,41.0,8.0,0.0,military,While landing,Pilot error,"while en route, one of the aircraft's engines lost power. the pilot declared an emergency and attempted to carry out a forced landing but the aircraft struck trees and crashed.",1992,August,Thursday,33.0,80.48780487804879
4126,1992-08-31 22:32:00,Jamba, Angola,PROFESSIONAL AVIATION SERVICES,Douglas DC-3,Douglas,17.0,3.0,0.0,cargo,While taking off,Pilot error,"the plane was unable to maintain altitude after taking off, crashed into trees and caught fire.  the co-pilot became distracted while trying to operate an inconviently placed intercom switch and the aircraft to lose height and drift to the right.",1992,August,Monday,14.0,82.35294117647058
4127,1992-09-07 12:40:00,Hinckley, Illinois,EXA INC.,Beechcraft C-45H,Beechcraft,12.0,12.0,0.0,passenger,While taking off,Engine failure,"after taking off, the plane was seen trailing smoke from the left engine, after which the wing dropped and the plane crashed. inadequate maintenance and inspection by the operator which resulted in power loss during a critical takeoff phase in flight.",1992,September,Monday,0.0,0.0
4128,1992-09-10 00:00:00,Bellavista, Peru,EXPRESSO AÉREO,Fokker F-27 Friendship 500,Fokker,43.0,1.0,1.0,cargo,While landing,Pilot error,"while attempting to land the nose gear tire blew out causing the plane to veer off the runway, break in three and catch fire. the pilot died after he was trapped in the cockpit.",1992,September,Thursday,42.0,97.67441860465115
4129,1992-09-12 00:00:00,Kozyrevsk, Russia,KAMCHATAVIA,Mil Mi-8 (helicopter),Mil,14.0,10.0,0.0,passenger,While en route,unknown,"while en route, the aircraft cashed into trees and burst into flames.",1992,September,Saturday,4.0,28.57142857142857
4130,1992-09-16 11:00:00,Hana, Hawaii,AIR TAXI - HAWAII HELICOPTERS INC.,Aerospatiale AS-350B,Aerospatiale,7.0,7.0,0.0,passenger,While en route,Weather conditions,"struck a mountain. the pilot inadequately evaluating the en route weather conditions, and the pilot making the in-flight decision to continue vfr flight into adverse weather conditions. factors in this accident were the inability of the pilot to see and avoid the mountainous terrain due to the thunderstorms.",1992,September,Wednesday,0.0,0.0
4131,1992-09-18 00:00:00,Off Curacao, Netherlands Antilles,AERO EJECUTIVOS,Douglas C-118A,Douglas,3.0,3.0,0.0,passenger,While en route,unknown,the cargo plane crashed into the atlantiocean while en route.,1992,September,Friday,0.0,0.0
4132,1992-09-19 00:00:00,Bogota, Colombia,AVESCA COLOMBIA,Curtiss C-46F-1-CU,Curtiss,11.0,11.0,0.0,passenger,While taking off,Engine failure,crashed short of the runway after attempting an emergency return to the airport after takeoff. engine failure.,1992,September,Saturday,0.0,0.0
4133,1992-09-21 00:00:00,Near Kular, Russia,YAKUTAVIA,Mil Mi-8 (helicopter),Mil,10.0,10.0,0.0,passenger,While landing,unknown,crashed into power lines at 40m during an approach to land.,1992,September,Monday,0.0,0.0
4134,1992-09-26 18:00:00,Near Lagos, Nigeria,MILITARY - FEDERAL NIGERIAN AIR FORCE,Lockheed C-130H,Lockheed,158.0,158.0,0.0,military,While taking off,Engine failure,"the aircraft attempted to ditch into a canal after two engines failed on takeoff. after a third engine failed, the aircraft crashed into a marsh. fuel contamination.",1992,September,Saturday,0.0,0.0
4135,1992-10-04 17:35:00,Amsterdam, Netherlands,EL AL,Boeing B-747-258F,Boeing,4.0,4.0,47.0,passenger,While taking off,Engine failure,"shortly after taking off from schiphol airport, while climbing through 6,500 feet, the no. 3 engine separated with its pylon from the aircraft and damaged the leading edge of the right wing. the no. 3 engine separated in such a way that the no. 4 engine and pylon also separated from the wing. during an attempted return to the airport, the aircraft crashed into a 11 story building in the bijlmermeer residential district. the design and certification of the b-747 pylon was found to be inadequate to provide the required level of safety. the system to ensure structural integrity by inspection failed. the separation of the no. 3 engine was initiated by fatigue (corrosion) in the inboard midspar fuse pin. this led to loss of the no. 4 engine and pylon and damage to several systems which ultimately led to loss of control of the aircraft.",1992,October,Sunday,0.0,0.0
