,DateTime,Year,Month,Day,City,Country,Operator,Type,Company,Route,Aboard,Fatalities,Ground,Survivors,Flight Type,Phase,Cause,Summary
4239,1994-03-23 00:00:00,1994,3,Wednesday,Near Bogota, Colombia,ORION - AIR TAXI,Cessna 650 Citation VI,Cessna,Manaus - Bogota,4.0,4.0,0.0,0.0,passenger,unknown,unknown,the plane crashed during an approach to bogota.
4240,1994-06-02 18:00:00,1994,6,Thursday,Near Campbeltown, Scotland,MILITARY - ROYAL AIR FORCE,Boeing Vertol Chinook HC-2 (helicopter),Boeing,Aldergrove AB - Fort George,29.0,29.0,0.0,0.0,military,unknown,Weather conditions,the helicopter crashed into the mountain of the stone slab at an elevation of 800 ft. pilot error in proceeding towards high ground in heavy fog below a safe altitude.
4241,1994-03-23 00:57:00,1994,3,Wednesday,Near Mezhdurechensk, Russia,AEROFLOT RUSSIAN INTERNATIONAL AIRWAYS,Airbus A310-304,Airbus,Moscow - Hong Kong,75.0,75.0,0.0,0.0,passenger,unknown,Pilot error,"the aircraft crashed after a captain allowed his child to manipulate the controls of the plane. the pilot's 11 year old daughter and 16 year old son were taking turns in the pilot's seat. while the boy was flying, he inadvertently disengaged the autopilot linkage to the ailerons and put the airliner in a bank of 90 degrees which caused the nose to drop sharply. the co-pilot pulled back on the yoke to obtain level flight but the plane stalled. with his seat pulled all the way back, the co-pilot in the right hand seat could not properly control the aircraft. after several stalls and rapid pull-ups the plane went into a spiral descent. in the end the co-pilot initiated a 4.8g pull-up and nearly regained a stable flight path but the aircraft struck the ground in an almost level attitude killing all aboard. the aircraft was named glinka, after mikhail glinka, the father of russian music."
4242,1994-03-23 14:30:00,1994,3,Wednesday,Near Fayetteville, North Carolina,MILITARY - U.S. AIR FORCE / MILITARY U.S. AIR FORCE,GD F-16D / Lockheed C-130E,Lockheed,,7.0,0.0,23.0,7.0,military,unknown,Pilot error,the jet fighter collided in mid air with the transport as they approached pope air force base. the fighter then slid into a staging area where troops were boarding a third aircraft (66-0173). the two  fighter jet pilots parachuted to safety and the crew of five of 68-10942 were not injured but 23 on the ground were killed.  confusing instructions given to the f-16 by a civilian tower controller at fayetteville.
4243,1994-04-03 16:36:00,1994,4,Sunday,Lamoille, Nevada,AIR TAXI - EL AERO SERVICES INC.,Bell 206B3,Bell,,5.0,5.0,0.0,0.0,cargo,While landing,Weather conditions,"the helicopter crashed shortly after takeoff. the ingestion of foreign material (snow) in the engine, which resulted in a flameout (loss of engine power). factors related to the accident were: the adverse weather conditions (snow falling & high density altitude), the lack of snow covers to protect the engine intakes while parked and awaiting for the weather conditions to improve, improper planning/decision by the pilot and the company/operator management, inadequate information in the flight manual, and the lack of suitable terrain for an emergency landing."
4244,1994-04-04 14:46:00,1994,4,Monday,Amsterdam, Netherlands,KLM CITYHOPPER,Saab 340B,Saab,Amsterdam - Cardiff,24.0,3.0,0.0,21.0,passenger,While landing,Engine failure,"shortly after taking off, the plane experienced engine problems and returned to the airport. while attempting to land the aircraft rolled to the right, pitched up, stalled and cashed. inadequate use of the flight controls during an asymmetrigo-around resulting in loss of control. contributing factors were insufficient understanding of the flightcrew of the saab 340b engine oil system, lack of awareness of the consequences of an aircraft configuration with one engine in flight idle and poor crew resource management."
4245,1994-04-06 00:00:00,1994,4,Wednesday,Ambato, Ecuador,TAME,de Havilland Canada DHC-6 Twin Otter 300,Havilland,Taura - Latacunga,17.0,17.0,0.0,0.0,passenger,While taking off,unknown,"struck mt. lozan, at 13,400 ft. which was obscured by clouds 47 minutes after taking off."
4246,1994-04-06 00:00:00,1994,4,Wednesday,Kigali, Rwanda,RWANDA GOVERNMENT,Dassault Falcon 50,Dassault,"Tanzania - Kigali, Rwanda",12.0,12.0,0.0,0.0,passenger,unknown,War,"shot down by a missile. president of burundi, cyprien ntaryamira and president of rwanda, juvenal habyarimana were killed."
4247,1994-04-14 09:25:00,1994,4,Thursday,Northern Iraq,,MILITARY - U.S. ARMY / MILITARY U.S. ARMY,Sikorsky UH-60 / Sikorsky UH-60,Sikorsky,,26.0,26.0,0.0,0.0,military,unknown,War,shot down by friendly fire during the gulf war. thirteen killed on each helicopter.
4248,1994-04-25 00:00:00,1994,4,Monday,Nanga Pinoh, Indonesia,DIRGANTARA AIR SERVICES,Britten Norman BN-2A-21 Trislander,Britten,Pontianak - Nanga Pinoh,11.0,11.0,0.0,0.0,cargo,While landing,Weather conditions,crashed into mt. saran 30 minutes before it was scheduled to land in poor weather condtions.
4249,1994-04-26 20:16:00,1994,4,Tuesday,Near Komaki, Aichi,CHINA AIRLINES (TAIWAN),Airbus A300B4-622R,Airbus,Taipe - Nagoya,271.0,264.0,0.0,7.0,passenger,unknown,Pilot error,"while on ils approach to nagoya airport, at an altitude of 1,000 feet, the first officer inadvertently triggered the toga (take-off-go-around) lever. the crew tried to override this situation by turning off the autothrottle and reducing air speed. the aircraft stalled, hit the runway tail first and burst into flames. the plane crashed because of an extreme out of trim configuration brought about by the fact that the tailplane setting had moved automatically and undetected to a maximum nose-up position. the plane climbed at a steep angle until it stalled. the crew could have saved the aircraft even in the final seconds had they reverted to basiflight procedures and switched off the autopilot."
4250,1994-04-27 22:56:00,1994,4,Wednesday,Stratford, Connecticut,ACTION AIRLINES,Piper PA-31-350 Navajo,Piper,"AtlantiCity, NJ - Stratford, CT",9.0,8.0,0.0,1.0,passenger,While landing,Weather conditions,"landed in fog, overrunning the runway and crashing into a blast fence. the failure of the captain to use the available ils glideslope, his failure to execute a go-around when conditions were not suitable for landing, and his failure to land the airplane at a point sufficient to allow for a safe stopping distance; the fatalities were caused by the presence of the nonfrangible blast fence and the absence of a safety area at the end of the runway"
4251,1994-04-29 14:27:00,1994,4,Friday,Near El Rosa, Colombia,LINEAS AEREAS DE LOS LIBERTADORES,Cessna 208 Caravan I,Cessna,Furatena - Quipama - Boyaca - Bogota,9.0,8.0,0.0,1.0,passenger,unknown,unknown,crashed into a mountain while inbound for bogota.
4252,1994-05-07 00:00:00,1994,5,Saturday,Sao Gabriel, Brazil,RICO TAXI AERO,Embraer 110 Bandeirante,Embraer,Sao Paulo - Sao Gabriel,16.0,8.0,0.0,8.0,passenger,unknown,unknown,the aircraft was destroyed when it undershot the runway during a visual approach to sao gabriel and stuck trees.
4253,1994-05-23 10:55:00,1994,5,Monday,Loma Linda, Colombia,ARALL,Pilatus Britten-Norman BN-2B-27 Islander,Pilatus,San Jose - Villavicencio,11.0,4.0,0.0,7.0,passenger,While landing,Engine failure,crashed while making an emergency landing following engine trouble.
4254,1994-05-28 07:38:00,1994,5,Saturday,Near Villavicencio, Colombia,TRANSORIENTE COLOMBIA,Douglas DC-3 (C-53D-DO),Douglas,Villavicencio - La Primavera - Puerto Carreno,29.0,7.0,0.0,22.0,passenger,While taking off,Engine failure,crashed shortly after taking off after double engine failure.
4255,1994-08-07 13:55:00,1994,8,Sunday,Kodiak, Alaska,AIR TAXI - UYAK AIR SERVICES INC.,de Havilland DHC-2,Havilland,Sightseeing,7.0,6.0,0.0,1.0,cargo,unknown,unknown,continued vfr flight into imc.
4256,1994-06-06 08:20:00,1994,6,Monday,Near Xi'an, China,CHINA NORTHWEST AIRLINES,Tupolev TU-154M,Tupolev,Xian - Guangzhou,160.0,160.0,0.0,0.0,passenger,While taking off,Pilot error,the plane broke-up in flight 10 minutes after taking off. auto-pilot induced oscillations caused the aircraft to shake violently. the autopilot yaw-channel was accidentally connected to the bank control and the bank-channel to the yaw controls.
4257,1994-06-13 18:50:00,1994,6,Monday,Near Uruapan, Mexico,AEROLINEAS CUAHONTE,Swearingen SA.226TC Metro II,Swearingen,Lazaro - Cardenas - Michoacan,9.0,9.0,0.0,0.0,passenger,unknown,Weather conditions,the aircraft flew into high ground during a go-around. the accident happened in darkness and in poor weather with rain and heavy clouds. the accident was attributed to the pilot's failure to follow the established go-around procedure correctly.
4258,1994-06-18 06:25:00,1994,6,Saturday,Chantilly, Virginia,TAESA,Learjet 25D,Learjet,Mexico City - Washington D.C.,12.0,12.0,0.0,0.0,passenger,While landing,Weather conditions,the aircraft crashed in poor weather conditions 0.8 nm south of the threshold of runway 1r at dulles international airport while attempting a ils landing. poor airmanship and relative inexperience of the captain in initiating and continuing an unstabilized instrument approach that led to a descent below the authorized altitude without visual contact with the runway environment. contributing to the cause of the accident was the lack of a gpws on the airplane.
4259,1994-06-18 12:20:00,1994,6,Saturday,Mt.  Kalora, Indonesia,MERPATI NUSANTARA AIRLINES,Fokker F-27 Friendship 500F,Fokker,Balikpapan - Palu,12.0,12.0,0.0,0.0,passenger,unknown,Weather conditions,"the aircraft struck mt. kalora at 2,300 feet while on a visual approach to palu. the accident happened in generally good weather but with reduced visibility in clouds and haze at the mountain."
4260,1994-06-22 20:15:00,1994,6,Wednesday,Jeneau, Alaska,AIR TAXI - SUN WESTERN FLYERS INC.,de Havilland DHC-3,Havilland,"Taku Lodge, AK - Taku Lodge, AK",10.0,9.0,0.0,1.0,passenger,unknown,unknown,the float plane hit the surface of glassy water and crashed. vfr flight into imc. failure to maintain altitude above the river.
4261,1994-06-26 19:35:00,1994,6,Sunday,Abidjan, Ivory Coast,AIR IVORIE,Fokker F-27 Friendship 400M,Fokker,San Pedro - Abidjan,17.0,17.0,0.0,0.0,passenger,unknown,unknown,crashed on approach 3 miles short of the runway into a wooded area.
4262,1994-06-29 00:00:00,1994,6,Wednesday,Near Logar, Afghanistan,MILITARY - DOSTUM-GALBODDIN MILITIA,Antonov AN-32,Antonov,,70.0,50.0,0.0,20.0,military,unknown,War,shot down by afghan troops.
4263,1994-06-30 17:41:00,1994,6,Thursday,Toulouse-Blagnac, France,AIRBUS INDUSTRIE,Airbus A330-321,Airbus,Toulouse - Toulouse,7.0,7.0,0.0,0.0,passenger,While taking off,Engine failure,"the plane crashed after demonstrating a simulated engine failure on takeoff. caused by a number of factors relating to the test and actions of the crew none of which singley would have caused the crash. unexpected mode transition to altitude acquire mode during a simulated  engine failure resulted in excessive pitch, loss of airspeed, and loss of control. pitch attitude protection not provided in altitude acquire mode."
4264,1994-07-01 08:30:00,1994,7,Friday,Near Tidjika, Mauritania,AIR MAURITANIE,Fokker F-28 Fellowship 4000,Fokker,Nouakchott - Tidjikja,93.0,80.0,0.0,13.0,passenger,While landing,Weather conditions,"the plane crash landed on the runway in adverse weather, after a second landing attempt, breaking the landing gear and sliding off the side of the runway."
4265,1994-07-02 18:43:00,1994,7,Saturday,Charlotte, North Carolina,USAIR,McDonnell Douglas DC-9-30,McDonnell,"Columbia, SC - Charlotte, NC",57.0,37.0,0.0,20.0,passenger,unknown,Weather conditions,the aircraft crashed into trees and a private residence after a  missed approach during adverse weather conditions. microburst induced windshear. crew's inability to recognize windshear and microburst conditions.  the flightcrew's decision to continue an approach into severe convective activity that was conducive to a microburst. the flightcrew's failure to recognize a windshear situation in a timely manner. the flightcrew's failure to establish and maintain the proper airplane attitude and thrust setting necessary to escape the windshear. the lack of real-time adverse weather and windshear hazard information dissemination from air trafficontrol.
4266,1994-07-11 12:40:00,1994,7,Monday,Portage Creek, Alaska,AIR TAXI - PENINSULA AIRWAYS,Piper PA-32-301,Piper,"Portage Creek, AK - Dillingham, AK",3.0,3.0,0.0,0.0,passenger,unknown,unknown,"the aircraft lifted off slowly. after lift-off, the plane settled in a descenting left turn and crashed. excess gross weight and incorrect cg caused the plane to stall."
4267,1994-07-14 15:36:00,1994,7,Thursday,Hanalei, Hawaii,AIR TAXI - PAPILLION HELICOPTERS LTD.,Aerospatiale AS350D,Aerospatiale,"Lihue, HI - Lihue, HI",7.0,3.0,0.0,4.0,passenger,While landing,Engine failure,"the helicopter crashed into the water. all survived but were not equipped with life vests and 3 passengers drowned. failure of the engine-driven fuel pump, which resulted in the loss of power, and the lack of aircraft flotation equipment. factors related to the accident were: flight over water adjacent to terrain that afforded no suitable forced landing site, and the lack of a passenger briefing by the operator on the location and operation of life preservers"
4268,1994-07-17 21:45:00,1994,7,Sunday,Near Fort de France, Martinique,AIR MARTINIQUE,Britten-Norman BN-2B-26 Islander,Britten-Norman,Bridgetown - Fort de France,6.0,6.0,0.0,0.0,passenger,While landing,unknown,crashed into high ground while on approach to land.
4269,1994-07-17 00:00:00,1994,7,Sunday,Boma, DemocratiRepubliCongo,SANKURU AIR SERVICE,Yakovlev 40D,Yakovlev,Training,9.0,5.0,0.0,4.0,cargo,unknown,unknown,ran off the end of the runway and crashed. the crew used the normal and emergency brake systems at the same time which resulted in the aircraft having no brakes at all.
4270,1994-07-19 00:00:00,1994,7,Tuesday,Colon, Panama,ALAS CHIRICANAS,Embraer 110P1 Bandeirante,Embraer,Colon - Panama City,21.0,21.0,0.0,0.0,passenger,While taking off,unknown,crashed on a wooded hillside shortly after taking off from colon after a bomb exploded aboard.
4271,1994-07-26 00:00:00,1994,7,Tuesday,East Kalimantan, Indonesia,AIRFAST SERVICES,Sikorsky S-58ET,Sikorsky,Kilo Lima - Kelawit,18.0,18.0,0.0,0.0,cargo,While taking off,unknown,crashed 5 minutes after taking off from kilo lima.
4272,1994-08-05 08:50:00,1994,8,Friday,Near Boda, Russia,MILITARY - RUSSIAN AIR FORCE,Antonov AN-12,Antonov,Dzhida - Boda,47.0,47.0,0.0,0.0,military,While landing,Engine failure,crashed and burned while attempting to land with an engine fire in poor visibility and heavy rain.
4273,1994-08-10 11:22:00,1994,8,Wednesday,Cheju, South Korea,KOREAN AIRLINES,Airbus A300B4-622R,Airbus,Seoul - Cheju,160.0,0.0,0.0,160.0,passenger,While landing,Weather conditions,the aircraft overran the runway and caught fire while landing during adverse weather conditions.  the approach was flown with slats/flaps at 15/20 degrees due to suspected windshear. crew error. there was a struggle and argument between the captain and co-pilot during the last seconds of the landing as to whether they should go-around.
4274,1994-08-11 17:00:00,1994,8,Thursday,Alsworth, Alaska,AIR TAXI - TALON AIR SERVICES INC.,de Havilland DHC-2,Havilland,"Caribou Lake, AK - Nikiski, AK",3.0,3.0,0.0,0.0,cargo,unknown,Pilot error,the pilot flew into a blind box canyon and crashed while attempting to turn around. improper in-flight planning /decision by the pilot and his failure to remain clear of mountainous terrain. the box canyon and proximity of mountains were related factors.
4275,1994-08-12 21:05:00,1994,8,Friday,Whiting, New Jersey,AIR TAXI - NATIONAL HELICOPTERS,Bell 206L-4,Bell,"New York, NY - AtlantiCity, NJ",3.0,3.0,0.0,0.0,passenger,While en route,Pilot error,the non-instrument rated commercial pilot was en route at 2000 feet msl on a night vfr flight when he reported an inadvertent encounter with instrument meteorological conditions. the helicopter (n124nh) subsequently crashed in a wooded area while in a steep descent. continued vfr flight into imc.
4276,1994-08-14 09:27:00,1994,8,Sunday,Kenai, Alaska,AIR TAXI - LAKE CLARK AIR INC.,Piper PA-32-260,Piper,"Merrill Field, AK - Port Alsworth, AK",4.0,3.0,0.0,1.0,passenger,While landing,Engine failure,"suffered engine failure and made a crash landing on terrain near the shoreline of a body of water. fatigue cracking of the engine case, which resulted in eventual damage to the #3 cylinder studs/engine through-bolts, subsequent separation of the #3 cylinder and piston, and an in-flight fire. inadequate maintenance and inspection."
4277,1994-08-21 00:00:00,1994,8,Sunday,Near Agadir, Morocco,ROYAL AIR MAROC,Aerospatiale ATR-42-300,Aerospatiale,Agadir - Casablanca,44.0,44.0,0.0,0.0,passenger,While taking off,Pilot error,"the aircraft entered a steep dive from 16,000 ft. and crashed 10 minutes after taking off from agadir. the pilot was blamed for disconnecting the autopilot and deliberately causing the crash and committing suicide. this was challenged by the moroccan pilot's union."
4278,1994-09-08 19:03:00,1994,9,Thursday,Near Aliquippa, Pennsylvania,USAIR,Boeing B-737-3B7,Boeing,Chicago - Pittsburgh,132.0,132.0,0.0,0.0,passenger,unknown,Pilot error,"while on approach, the aircraft went into a sudden nose dive from 6,000 ft. and crashed into a wooded ravine 6 miles northwest of pittsburgh international airport. the accident was caused by a loss of control of the aircraft resulting from the movement of the rudder surface to its blowdown limit or an uncommanded rudder reversal. the rudder surface deflected in a direction opposite to that commanded by the pilots as a result of a jam of the main rudder pcu servo valve secondary slide to the servo valve housing offset from its neutral position and overtravel of the  primary slide. the most likely sequence of events that led up to the accident included the jamming of the pcu servo valve, the application of light left rudder followed by hard right rudder which caused the rudder to reverse in the opposite direction the pilot commanded it to go.  the application of hard right rudder was possibly initiated because the plane flew into the wake vortex of a b-727 which rolled the plane to the left.  rudder hardover is normally corrected with the stick (ailerons) but because the plane was flying at the crossover speed of 190 knots with flaps 1, using the stick would not correct the situation. when the right rudder was applied the rudder went to its fullblown left position causing the plane to roll further left, stall and go into a dive. some speculate if the pilot-in-command pushed forward on the yoke to gain some speed rather than pull back, the accident possibly could have been avoided. blame was not placed on the crew because there was no mention of this type of recovery by the manufacturer nor was there any training for such an occurrence."
4279,1994-09-13 12:05:00,1994,9,Tuesday,Near Abuja, Nigeria,AEROCONTROCTORS - CHARTER,de Havilland Canada DHC-6 Twin Otter 300,Havilland,Lagos - Abuja,5.0,3.0,0.0,2.0,passenger,unknown,unknown,"the aircraft few into the side of a hill during heavy rain, high winds and severe turbulence."
4280,1994-09-17 11:48:00,1994,9,Saturday,Fish Egg Inlet, Canada,PACIFICOASTAL AIRLINES,de Havilland Canada DHC-6 Twin Otter 100,Havilland,Fish Egg Inlet - Pruth Bay,4.0,3.0,0.0,1.0,passenger,unknown,unknown,just as the plane took off there was a pitch-up and stall resulting in the plane crashing into the water. the down elevator control cable failed at station 367 due to corrosion. the failure resulted from salt water induced corrosion. the aircraft had recently undergone a periodiinspection but the damage had apparently not been discovered.
4281,1994-09-18 08:07:00,1994,9,Sunday,Tamanrasset, Algeria,ORIENTAL AIRLINES,BAC One-Eleven 515FB,BAC,Tunis - Tamanrasset,39.0,5.0,0.0,34.0,passenger,While landing,Weather conditions,"after circling for almost an hour and a half and aborting four landing attempts in adverse weather conditions, the aircraft ran out of fuel and crashed."
4282,1994-09-23 19:15:00,1994,9,Friday,Kowloon Bay, Hong Kong,HEAVYLIFT CARGO AIRLINES,Lockheed L-100-30 Hercules,Lockheed,Hong Kong - Jakarta,12.0,6.0,0.0,6.0,passenger,unknown,unknown,"the cargo plane lost control shortly after becoming airborne, began losing altitude and ditched 500 meters from the runway. the no. 4 prop pitch control system failed."
4283,1994-09-26 17:38:00,1994,9,Monday,Near Vanavera, Russia,CHEREMSHANKA AIRLINES,Yakovlev YAK-40,Yakovlev,Krasnoyarsk - Tura,28.0,28.0,0.0,0.0,passenger,While landing,Weather conditions,"after three landing attempts at tura, the crew diverted to vanavarva because of bad weather. the aircraft ran out of fuel and crashed on a river bank about 40 km from vanavera."
4284,1994-09-28 00:00:00,1994,9,Wednesday,Bahia Negra, Paraguay,TAM PARAGUAY,Douglas C-47D,Douglas,Bahia Negra - Asuncion,27.0,1.0,0.0,26.0,passenger,unknown,Engine failure,crashed after experiencing engine failure.
4285,1994-09-29 00:00:00,1994,9,Thursday,Buenos Aires, Brazil,RADEAIR,Rockwell 1121B Jet Commander,Rockwell,"Cordoba Pajas Blancas - Buenos Aires, Brazil",9.0,8.0,0.0,1.0,passenger,While taking off,unknown,crashed on takeoff.
4286,1994-09-30 11:10:00,1994,9,Friday,Chaibukha, Russia,ARSENYEV AVIATION PRODUCTION ASSOCIATION,Antonov AN-8,Antonov,Chaibukha - Provedenia,20.0,8.0,0.0,12.0,passenger,unknown,unknown,"the cargo plane failed to gain altitude, overran the runway and crashed."
4287,1994-12-15 06:15:00,1994,12,Thursday,Lobito, Angola,SL AVIATION SERVICES,Douglas DC-3,Douglas,,2.0,2.0,0.0,0.0,cargo,unknown,unknown,"the cargo plane lifted off the runway, stalled and hit tail first back on the runway breaking apart."
4288,1994-10-08 15:45:00,1994,10,Saturday,Mitu, Colombia,SELVA,Antonov AN-32B,Antonov,Villavicencio - Mitu,10.0,10.0,0.0,0.0,passenger,While landing,unknown,"the plane landed short of the runway bounced, collapsed the landing gear, veered off the runway and crashed into another plane and vehicles."
4289,1994-10-12 22:50:00,1994,10,Wednesday,Krakas Mountains, near Natanz ,IRAN ASSEMAN AIRLINES,Fokker F-28 Fellowship 1000,Fokker,Isfahan - Terhan,66.0,66.0,0.0,0.0,passenger,While taking off,Engine failure,"thirty-five minutes after taking off from isfahan, the aircraft made an uncontrolled descent after losing power in both engines and crashed into a mountain."
4290,1994-10-14 22:00:00,1994,10,Friday,Near Formoso do Aragala, Brazil,MILITARY - BRAZILIAN AIR FORCE,Lockheed C-130E,Lockheed,Rio de Janeiro - Belem,21.0,21.0,0.0,0.0,military,While en route,unknown,"exploded in mid air while en route, 60 km northeast of brasilia. a load of munitions being carried on the aircraft exploded."
4291,1994-10-26 00:00:00,1994,10,Wednesday,Near Cuito, Angola,MILITARY - ANGOLAN AIR FORCE,Mil Mi-8MTV (helicopter),Mil,,22.0,22.0,0.0,0.0,military,unknown,War,shot down by rebel forces.
4292,1994-10-29 00:00:00,1994,10,Saturday,Batagaj, Russia,YAKUTAVIA,Antonov AN-2,Antonov,,19.0,7.0,0.0,12.0,passenger,While taking off,unknown,pitched up and crashed on takeoff. overweight and improperly loaded.
4293,1994-10-29 21:30:00,1994,10,Saturday,Near Ust'-Ilimsk, Russia,AERONICA,Antonov AN-12BP,Antonov,Yushno - Ust Ilimsk,23.0,23.0,0.0,0.0,passenger,unknown,unknown,the aircraft suddenly pitched down and crashed while on approach. icing.
4294,1994-10-31 15:59:00,1994,10,Monday,Roselawn, Indiana,AMERICAN EAGLE,ATR-72-212,ATR-72-212,Indianapolis - Chicago,68.0,68.0,0.0,0.0,passenger,While landing,Weather conditions,"the aircraft was in a holding pattern and was descending to a newly assigned altitude of 8,000 feet when it experienced an uncommanded roll and excursion and crashed during a rapid descent. icing. the design of the rubber de-icing boot was insufficient to deal with icing on the wings. sudden and unexpected aileron hinge movement reversal, that occurred after a ridge of ice accreted beyond the deice boots while the airplane was in a holding pattern during which it intermittently encountered supercooled cloud and drizzle/rain drops, the size and water content of which exceeded those described in the icing certificication envelope. the airplane was susceptible to this loss of control and the crew was unable to recover. contributing factor was the french directorate general for civil aviation's inadequate oversight of the atr42 and atr 72, and its failure to take the necessary corrective action to ensure continued airworthiness in icing conditions and failure to provide the faa with timely airworthiness information developed from previous atr incidents and accidents in icing conditions."
4295,1994-11-01 00:00:00,1994,11,Tuesday,Off Cozumel, Mexico,TRANSPORTES AEREOS PEGASO,Bell 212,Bell,Cozumel - Chichen Itza,14.0,14.0,0.0,0.0,cargo,While en route,Weather conditions,crashed into the sea off of cozumel while en route in poor weather condtions.  fuel exhaustion.
4296,1994-11-04 00:00:00,1994,11,Friday,Near Nabire, Indonesia,TRIGANA AIR SERVICE,de Havilland Canada DHC-6 Twin Otter 100,Havilland,Nabire - Obano,4.0,4.0,0.0,0.0,cargo,unknown,unknown,"the cargo plane crashed into a mountain a 4,000 ft."
4297,1994-11-05 00:00:00,1994,11,Saturday,Saposa, Peru,SA AMAZONICA,Yakovlev YAK-40,Yakovlev,Trujillo - Saposa,30.0,6.0,0.0,24.0,passenger,While landing,Pilot error,"the pilot delayed landing to avoid a pedestrian on the runway, overran the runway and crashed into saposoa river breaking up."
4298,1994-11-16 02:40:00,1994,11,Wednesday,Avenal, California,AMERIFLIGHT,Beechcraft C99,Beechcraft,Burbank - Oakland,1.0,1.0,0.0,0.0,passenger,While en route,Pilot error,"while en route, the cargo plane made an uncontrolled descent and crashed. loss of aircraft control at night by the pilot for unknown reasons."
4299,1994-11-22 11:40:00,1994,11,Tuesday,Papua New Guinea,,SOUTHWEST AIR,Britten Norman BN-2A Trislander,Britten,Selbang - Bolvovip,7.0,7.0,0.0,0.0,passenger,unknown,Weather conditions,crashed into a mountain in poor weather conditions.
4300,1994-11-22 22:03:00,1994,11,Tuesday,Bridgeton, Missouri,TRANS WORLD AIRLINES / PRIVATE,McDonnell Douglas DC-9-82 / Cessna 441,McDonnell,,142.0,2.0,0.0,140.0,private,While taking off,Weather conditions,"during its takeoff roll, the dc-9 collided with the cessna, which was waiting for clearance to take off.  the ground collision took place in the fog. the cessna pilot mistakenly thought he had clearance to enter the runway. two aboard the cessna were killed, none were killed aboard the dc-9."
4301,1994-11-25 00:00:00,1994,11,Friday,Near Cuito, Angola,MILITARY - ANGOLAN AIR FORCE,Mil Mi-17 (helicopter),Mil,,22.0,22.0,0.0,0.0,military,unknown,War,shot down by unita rebel forces.
4302,1994-12-10 11:30:00,1994,12,Saturday,PacifiOcean,,PHILIPPINE AIR LINES,Boeing B-747-200,Boeing,Manila - Cebu - Tokyo,293.0,1.0,0.0,292.0,passenger,While landing,unknown,"an explosive device detonated at fl 300 under a seat in the passenger cabin blowing a two square foot hole in the cabin floor and killing one passenger in seat 26k. the bomb was placed on the plane by ramzi yousef, an al-qaeda terrorist, on the flight from manila to cebu. the explosion occurred on the second journey of the flight from cebu to tokyo. the plane made a safe emergency landing at okinawa in spite of damage to the flight controls."
4303,1994-12-10 19:00:00,1994,12,Saturday,Elim, Alaksa,AIR TAXI - RYAN AIR SERVICE,Cessna 402C,Cessna,"Nome, AK - Koyuk, AK",5.0,5.0,0.0,0.0,cargo,While en route,Pilot error,"crashed en route on a dark snowy night. vfr flight by the pilot into instrument meteorological conditions (imc), and his failure to maintain sufficient altitude or clearance from mountainous terrain."
4304,1994-12-13 18:34:00,1994,12,Tuesday,Morrisville, North Carolina,AMERICAN EAGLE,British Aerospace Jetstream 3201,British,Greensboro - Raleigh,20.0,15.0,0.0,5.0,passenger,unknown,Pilot error,"the aircraft crashed 4 miles sw of runway 5l while on an ils approach. the captain associated the illumination of the left engine ignition light with an engine failure, suspected an engine flame out and decided to execute a missed approach. this eventually led to a stall and the plane crashed 4 miles sw of the runway threshold. the captain's improper assumption that an engine had failed. the captain's subsequent failure to follow approved procedures for engine failure, single-engine approach, go-around, and stall recovery. contributing to the cause of the accident was the failure of american eagle management to identify, document, monitor and remedy deficiencies in pilot performance and training."
4305,1994-12-17 10:30:00,1994,12,Saturday,Cerro Aicha, Venezuela,SERVIVENSA,Douglas C-47A-10-DK,Douglas,,9.0,7.0,0.0,2.0,passenger,While landing,unknown,the cargo plane hit trees and crashed short of the runway while attempting to land.
4306,1994-12-17 13:20:00,1994,12,Saturday,Papua, New Guinea,MISSIONARY AVIATION FELLOWSHIP,de Havilland Canada DHC-6 Twin Otter 200,Havilland,Tabubil - Selbang,28.0,28.0,0.0,0.0,passenger,unknown,unknown,"the chartered flight struck a cliff at 6,400 ft. during a flight from a copper and gold mine."
4307,1994-12-21 09:53:00,1994,12,Wednesday,Coventry, England,PHOENIX AVIATION,Boeing 737-2D6C,Boeing,East Midlands - Coventry,5.0,5.0,0.0,0.0,passenger,unknown,unknown,after a go-around the plane struck a transmission tower and crashed.
4308,1994-12-26 17:00:00,1994,12,Monday,Algiers Airport, Algeria,AIR FRANCE,Airbus A300B2-1C,Airbus,Alger - Paris,239.0,3.0,0.0,236.0,passenger,unknown,Weather conditions,the aircraft was hijacked by terrorists. three passengers and four hijackers were killed when the plane was stormed.
4309,1994-12-29 15:30:00,1994,12,Thursday,Near Van, Turkey,TURKISH AIRLINES (THY),Boeing B-737-4Y0,Boeing,Ankara - Van,76.0,57.0,0.0,19.0,passenger,While landing,unknown,the aircraft crashed into a hill near the airport in driving snow after a fourth landing attempt.
4310,1995-01-05 20:45:00,1995,1,Thursday,Isfahan, Iran,MILITARY - IRANIAN AIR FORCE,Lockheed 1329 Jetstar 8,Lockheed,Isfahan - Tehran,12.0,12.0,0.0,0.0,military,unknown,Pilot error,the plane crashed after the pilot reported a loss of cabin pressure.
